CustomerId,Amount_Mean,Amount_Std,Amount_Sum,Transaction_Count,Top_ProductCategory,Top_ChannelId,is_high_risk
CustomerId_2461,778.5714285714286,410.13934914158835,5450.0,7,financial_services,ChannelId_3,1
CustomerId_2462,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_2463,957.1428571428571,1198.759279223235,6700.0,7,airtime,ChannelId_3,1
CustomerId_2465,1000.0,,1000.0,1,financial_services,ChannelId_3,1
CustomerId_2468,900.0,141.4213562373095,1800.0,2,financial_services,ChannelId_3,1
CustomerId_2469,4285.714285714285,6069.70096802716,120000.0,28,airtime,ChannelId_3,0
CustomerId_2470,10250.0,13788.582233137677,20500.0,2,financial_services,ChannelId_3,1
CustomerId_2471,750.0,353.5533905932738,1500.0,2,airtime,ChannelId_3,0
CustomerId_2474,3636.3636363636365,5869.799439039247,40000.0,11,airtime,ChannelId_3,0
CustomerId_2477,1973.2274193548387,5375.130091062697,611700.5,310,financial_services,ChannelId_3,0
CustomerId_2480,10000.0,,10000.0,1,financial_services,ChannelId_3,0
CustomerId_2481,3333.3333333333335,6088.2400303098,20000.0,6,airtime,ChannelId_3,0
CustomerId_2485,5000.0,,5000.0,1,financial_services,ChannelId_3,0
CustomerId_2488,40000.0,0.0,80000.0,2,financial_services,ChannelId_3,0
CustomerId_2489,10000.0,,10000.0,1,financial_services,ChannelId_3,0
CustomerId_2490,5000.0,,5000.0,1,financial_services,ChannelId_3,0
CustomerId_2491,3661.176470588235,5418.088536112534,311200.0,85,airtime,ChannelId_3,0
CustomerId_2492,3166.6666666666665,7626.707459098367,19000.0,6,airtime,ChannelId_2,1
CustomerId_2493,1000.0,,1000.0,1,airtime,ChannelId_3,0
CustomerId_2494,1300.0,3235.737937472687,3900.0,3,financial_services,ChannelId_2,0
CustomerId_2495,491.6666666666667,842.8621872326856,2950.0,6,financial_services,ChannelId_3,1
CustomerId_2496,15000.0,0.0,30000.0,2,airtime,ChannelId_3,1
CustomerId_2497,140250.0,197636.34534164003,280500.0,2,data_bundles,ChannelId_3,1
CustomerId_2498,2808.3333333333335,2745.981913026134,16850.0,6,financial_services,ChannelId_3,0
CustomerId_2501,14875.0,28612.87172884659,119000.0,8,financial_services,ChannelId_2,0
CustomerId_2503,1500.0,,1500.0,1,airtime,ChannelId_3,1
CustomerId_2504,3333.3333333333335,6088.2400303098,20000.0,6,airtime,ChannelId_3,0
CustomerId_2505,1500.0,1914.854215512676,6000.0,4,tv,ChannelId_3,0
CustomerId_2506,4444.444444444444,6559.556218051475,40000.0,9,financial_services,ChannelId_3,0
CustomerId_2508,4285.714285714285,6157.27926214882,60000.0,14,airtime,ChannelId_3,0
CustomerId_2512,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_2513,3166.6666666666665,7626.707459098367,19000.0,6,airtime,ChannelId_2,1
CustomerId_2514,559.375,752.5199332908065,8950.0,16,airtime,ChannelId_3,0
CustomerId_2515,1122.5,3152.846116822646,13470.0,12,airtime,ChannelId_3,0
CustomerId_2519,1203.8333333333333,1221.4114809297996,36115.0,30,financial_services,ChannelId_3,0
CustomerId_2520,1717.857142857143,2097.650438618733,24050.0,14,financial_services,ChannelId_3,0
CustomerId_2522,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_2523,596.0,1142.838571277676,2980.0,5,financial_services,ChannelId_3,1
CustomerId_2525,20000.0,,20000.0,1,financial_services,ChannelId_3,1
CustomerId_2526,1000.0,,1000.0,1,airtime,ChannelId_3,0
CustomerId_2527,796.0,456.1578674099571,3980.0,5,airtime,ChannelId_3,1
CustomerId_2528,2779.007049180328,22872.844886611598,1695194.3,610,financial_services,ChannelId_3,0
CustomerId_2529,2174.6031746031745,4170.904143258129,137000.0,63,airtime,ChannelId_3,0
CustomerId_2530,2000.0,3789.938833759242,24000.0,12,airtime,ChannelId_3,1
CustomerId_2531,1413.577067669173,2774.7502819289566,188005.75,133,financial_services,ChannelId_3,0
CustomerId_2532,10000.0,,10000.0,1,financial_services,ChannelId_3,0
CustomerId_2534,1000.0,,1000.0,1,financial_services,ChannelId_3,1
CustomerId_2535,13935.714285714286,28474.350323995568,195100.0,14,financial_services,ChannelId_3,1
CustomerId_2536,500.0,,500.0,1,airtime,ChannelId_3,0
CustomerId_2537,5035.066666666667,7549.050228497686,75526.0,15,utility_bill,ChannelId_3,0
CustomerId_2538,2250.0,6601.767440112787,9000.0,4,airtime,ChannelId_2,1
CustomerId_2539,5000.0,6000.0,40000.0,8,financial_services,ChannelId_3,0
CustomerId_2541,1000.0,,1000.0,1,financial_services,ChannelId_3,0
CustomerId_2543,2250.0,6601.767440112787,9000.0,4,airtime,ChannelId_2,1
CustomerId_2544,1298.453237410072,1379.4106923989898,180485.0,139,financial_services,ChannelId_3,0
CustomerId_2545,644.4444444444445,1017.1788327417052,5800.0,9,financial_services,ChannelId_3,0
CustomerId_2546,1327.8899082568807,2576.518277096444,144740.0,109,financial_services,ChannelId_3,0
CustomerId_2548,1147.0882352941176,2557.441087536726,39001.0,34,financial_services,ChannelId_3,1
CustomerId_2549,3571.4285714285716,5593.363414414826,25000.0,7,airtime,ChannelId_3,0
CustomerId_2550,4166.666666666667,5886.553758483409,50000.0,12,airtime,ChannelId_3,0
CustomerId_2552,1500.5714285714287,956.0346676320298,10504.0,7,utility_bill,ChannelId_3,1
CustomerId_2554,20690.0,29119.890109682765,103450.0,5,financial_services,ChannelId_3,1
CustomerId_2555,14166.666666666666,23239.693055919077,42500.0,3,airtime,ChannelId_3,1
CustomerId_2556,50000.0,,50000.0,1,financial_services,ChannelId_3,1
CustomerId_2557,750.0,353.5533905932738,1500.0,2,airtime,ChannelId_3,0
CustomerId_2558,500.0,,500.0,1,airtime,ChannelId_3,1
CustomerId_2559,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_2560,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_2561,40000.0,,40000.0,1,financial_services,ChannelId_3,0
CustomerId_2562,9535.714285714286,24487.424897573157,200250.0,21,financial_services,ChannelId_3,0
CustomerId_2564,4685.714285714285,6062.281790233912,164000.0,35,financial_services,ChannelId_3,0
CustomerId_2565,487.5,1297.674201536477,1950.0,4,financial_services,ChannelId_2,0
CustomerId_2569,569.5,874.3710437921776,5695.0,10,financial_services,ChannelId_3,1
CustomerId_2570,500.0,,500.0,1,airtime,ChannelId_3,1
CustomerId_2571,990.8333333333334,1550.4688929091055,11890.0,12,financial_services,ChannelId_3,0
CustomerId_2572,10000.0,0.0,20000.0,2,airtime,ChannelId_3,0
CustomerId_2574,2069.353448275862,6107.776617608238,120022.5,58,financial_services,ChannelId_3,0
CustomerId_2577,18571.428571428572,16681.89780228,130000.0,7,financial_services,ChannelId_3,1
CustomerId_2579,1000.0,,1000.0,1,airtime,ChannelId_3,0
CustomerId_2580,2444.717777777778,3783.619517980692,22002.46,9,financial_services,ChannelId_3,1
CustomerId_2582,6666.666666666667,9831.92080250175,40000.0,6,airtime,ChannelId_3,1
CustomerId_2584,35642.0,70913.45045899262,142568.0,4,financial_services,ChannelId_2,0
CustomerId_2587,15500.0,13435.028842544403,31000.0,2,financial_services,ChannelId_3,0
CustomerId_2588,2306.302857142857,5428.693513021813,403603.0,175,financial_services,ChannelId_3,1
CustomerId_2589,4117.64705882353,9013.686488759582,70000.0,17,financial_services,ChannelId_2,1
CustomerId_2591,10000.0,,10000.0,1,financial_services,ChannelId_3,1
CustomerId_2592,6666.666666666667,9831.92080250175,40000.0,6,airtime,ChannelId_3,0
CustomerId_2594,351666.6666666667,548482.7557301444,1055000.0,3,airtime,ChannelId_3,0
CustomerId_2595,1896.4430379746836,4261.087936638367,149819.0,79,financial_services,ChannelId_3,1
CustomerId_2596,93.75,821.6789214772399,375.0,4,financial_services,ChannelId_2,1
CustomerId_2597,1600.0,2163.3307652783938,4800.0,3,airtime,ChannelId_3,0
CustomerId_2598,1333.5294117647059,2362.4641298241722,22670.0,17,airtime,ChannelId_3,1
CustomerId_2599,3333.3333333333335,7814.516406449389,20000.0,6,airtime,ChannelId_2,0
CustomerId_2601,1819.1666666666667,2231.947613971966,21830.0,12,financial_services,ChannelId_3,0
CustomerId_2602,484.61538461538464,747.8119793171652,6300.0,13,airtime,ChannelId_3,1
CustomerId_2603,5714.285714285715,9019.795080638101,80000.0,14,financial_services,ChannelId_3,0
CustomerId_2604,3471.698630136986,7678.31310626981,253434.0,73,financial_services,ChannelId_3,0
CustomerId_2605,5454.545454545455,6202.638734661828,60000.0,11,financial_services,ChannelId_3,0
CustomerId_2607,937.2549019607843,1433.0174482419757,143400.0,153,financial_services,ChannelId_3,0
CustomerId_2609,2281.346153846154,9122.097503218227,118630.0,52,airtime,ChannelId_3,1
CustomerId_2612,1288.788439849624,4035.56784873629,685635.45,532,financial_services,ChannelId_3,0
CustomerId_2613,500.0,,500.0,1,financial_services,ChannelId_3,1
CustomerId_2614,5714.285714285715,6237.368187365718,40000.0,7,financial_services,ChannelId_3,0
CustomerId_2615,2263.846153846154,3531.146033187003,29430.0,13,airtime,ChannelId_3,0
CustomerId_2616,376.0,1151.4686274493108,1880.0,5,financial_services,ChannelId_2,0
CustomerId_2617,6000.0,7241.853660800143,60000.0,10,airtime,ChannelId_3,0
CustomerId_2618,3166.6666666666665,7626.707459098367,19000.0,6,airtime,ChannelId_2,1
CustomerId_2619,500.0,,500.0,1,airtime,ChannelId_3,0
CustomerId_2621,2000.0,,2000.0,1,financial_services,ChannelId_3,1
CustomerId_2623,3236.5333333333333,4660.636833656758,48548.0,15,financial_services,ChannelId_3,1
CustomerId_2625,1000.0,,1000.0,1,financial_services,ChannelId_3,1
CustomerId_2626,2000.0,,2000.0,1,financial_services,ChannelId_3,1
CustomerId_2627,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_2628,10000.0,,10000.0,1,financial_services,ChannelId_3,1
CustomerId_2630,31800.0,44144.08227611035,159000.0,5,financial_services,ChannelId_3,1
CustomerId_2631,1000.0,,1000.0,1,financial_services,ChannelId_3,0
CustomerId_2632,997.8333333333334,2024.1961818142192,29935.0,30,financial_services,ChannelId_3,0
CustomerId_2633,2372.5,3971.037108147658,18980.0,8,financial_services,ChannelId_2,1
CustomerId_2634,2125.0,5452.44593431853,8500.0,4,financial_services,ChannelId_2,0
CustomerId_2635,50.0,,50.0,1,financial_services,ChannelId_3,0
CustomerId_2636,82000.0,,82000.0,1,transport,ChannelId_3,0
CustomerId_2637,5571.428571428572,9431.456989902512,39000.0,7,financial_services,ChannelId_3,1
CustomerId_2638,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_2639,982.5,1594.659054469011,5895.0,6,financial_services,ChannelId_2,0
CustomerId_2641,6114.466666666666,8474.81620803661,55030.2,9,financial_services,ChannelId_3,0
CustomerId_2642,542.2142857142857,707.5851993122201,11386.5,21,financial_services,ChannelId_3,0
CustomerId_2643,3904.4824503311256,5392.512587426998,589576.85,151,financial_services,ChannelId_3,0
CustomerId_2644,396.0,321.8764428230877,3960.0,10,airtime,ChannelId_3,0
CustomerId_2645,712.5,1113.6931803688124,1425.0,2,airtime,ChannelId_2,1
CustomerId_2647,871.8245614035088,972.9801077618445,49694.0,57,financial_services,ChannelId_3,0
CustomerId_2649,2665.376044568245,6455.161401215109,956870.0,359,airtime,ChannelId_3,0
CustomerId_2651,1538.0681818181818,4291.46749659285,67675.0,44,financial_services,ChannelId_3,0
CustomerId_2652,1000.0,0.0,2000.0,2,airtime,ChannelId_3,1
CustomerId_2653,6666.666666666667,8891.943919451283,40000.0,6,airtime,ChannelId_3,0
CustomerId_2654,703.6363636363636,697.1158114298187,7740.0,11,financial_services,ChannelId_3,1
CustomerId_2655,1000.0,,1000.0,1,financial_services,ChannelId_3,0
CustomerId_2656,62095.0,133113.02105729553,310475.0,5,financial_services,ChannelId_1,0
CustomerId_2659,1821.1475409836066,2637.1421389834463,111090.0,61,financial_services,ChannelId_3,0
CustomerId_2662,8629.498434782608,23309.06974558761,992392.3200000001,115,financial_services,ChannelId_3,0
CustomerId_2663,710.7142857142857,1077.40594551384,4975.0,7,financial_services,ChannelId_3,0
CustomerId_2664,3333.3333333333335,7176.350047203661,30000.0,9,airtime,ChannelId_3,0
CustomerId_2665,2076.190476190476,5171.90243159176,43600.0,21,financial_services,ChannelId_3,1
CustomerId_2666,2500.0,,2500.0,1,airtime,ChannelId_3,1
CustomerId_2667,24666.666666666668,47961.7903474561,74000.0,3,financial_services,ChannelId_2,1
CustomerId_2668,1117.5,867.1168702468351,4470.0,4,financial_services,ChannelId_3,1
CustomerId_2669,330.0,294.44863728670913,990.0,3,data_bundles,ChannelId_3,1
CustomerId_2670,3333.3333333333335,7262.9195231669755,30000.0,9,airtime,ChannelId_3,0
CustomerId_2671,1682.2,2127.5676722492285,8411.0,5,financial_services,ChannelId_3,0
CustomerId_2672,7240.663461538462,16009.8397538736,188257.25,26,financial_services,ChannelId_3,0
CustomerId_2674,33500.0,28578.838324886474,100500.0,3,financial_services,ChannelId_3,0
CustomerId_2675,349.3137254901961,478.64811668682364,17815.0,51,financial_services,ChannelId_3,0
CustomerId_2676,1286.3636363636363,1608.1031282214678,28300.0,22,airtime,ChannelId_3,0
CustomerId_2677,4000.0,6164.414002968976,40000.0,10,airtime,ChannelId_3,0
CustomerId_2678,1666.6666666666667,5192.943930629973,10000.0,6,airtime,ChannelId_3,0
CustomerId_2679,5000.0,6342.099196813483,50000.0,10,financial_services,ChannelId_3,0
CustomerId_2681,7500.0,6123.724356957945,45000.0,6,airtime,ChannelId_3,0
CustomerId_2682,3333.3333333333335,4749.800633774649,40000.0,12,airtime,ChannelId_3,1
CustomerId_2683,10578.48,13695.190580519746,793386.0,75,airtime,ChannelId_3,0
CustomerId_2684,1000.0,,1000.0,1,financial_services,ChannelId_3,1
CustomerId_2685,5714.285714285715,9019.795080638101,80000.0,14,financial_services,ChannelId_3,1
CustomerId_2686,245.0,959.218431849597,980.0,4,financial_services,ChannelId_2,0
CustomerId_2687,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_2689,5000.0,6075.285253310408,115000.0,23,airtime,ChannelId_3,0
CustomerId_2690,1000.0,,1000.0,1,financial_services,ChannelId_3,1
CustomerId_2691,2380.0,2433.5159748807896,11900.0,5,financial_services,ChannelId_3,0
CustomerId_2693,702.8571428571429,1261.34470950271,4920.0,7,airtime,ChannelId_3,0
CustomerId_2694,1000.0,,1000.0,1,financial_services,ChannelId_3,1
CustomerId_2696,811.7698113207547,1931.8227193728706,215119.0,265,financial_services,ChannelId_3,0
CustomerId_2697,588.5849056603773,1631.5900035755853,31195.0,53,financial_services,ChannelId_3,0
CustomerId_2698,500.0,,500.0,1,financial_services,ChannelId_3,1
CustomerId_2700,1457.142857142857,10633.101952998342,10200.0,7,airtime,ChannelId_3,0
CustomerId_2701,2857.1428571428573,6010.704736432444,60000.0,21,airtime,ChannelId_3,0
CustomerId_2703,500000.0,,500000.0,1,financial_services,ChannelId_3,1
CustomerId_2704,4166.666666666667,5975.796593554388,100000.0,24,airtime,ChannelId_3,0
CustomerId_2705,160000.0,,160000.0,1,ticket,ChannelId_3,1
CustomerId_2706,1113.058064516129,3436.937454774991,172524.0,155,airtime,ChannelId_3,0
CustomerId_2707,1116.225,894.4039742569722,4464.9,4,financial_services,ChannelId_3,1
CustomerId_2708,112.5,856.7136822377319,450.0,4,financial_services,ChannelId_2,0
CustomerId_2709,573.2142857142857,814.1206845492803,8025.0,14,financial_services,ChannelId_3,1
CustomerId_2710,3851.1954022988507,12406.866312012096,670108.0,174,airtime,ChannelId_3,0
CustomerId_2712,500.0,,500.0,1,airtime,ChannelId_3,0
CustomerId_2713,7500.0,3535.5339059327375,15000.0,2,airtime,ChannelId_3,0
CustomerId_2717,1000.0,,1000.0,1,airtime,ChannelId_3,0
CustomerId_2719,500.0,,500.0,1,airtime,ChannelId_3,1
CustomerId_2720,3166.6666666666665,7626.707459098367,19000.0,6,airtime,ChannelId_2,1
CustomerId_2722,9250.0,17442.76354251241,37000.0,4,financial_services,ChannelId_2,1
CustomerId_2723,1222.5,1530.5853999913454,4890.0,4,airtime,ChannelId_2,1
CustomerId_2724,20000.0,,20000.0,1,financial_services,ChannelId_3,1
CustomerId_2727,1415.625,2649.1621120334135,5662.5,4,financial_services,ChannelId_2,0
CustomerId_2728,2134.7723549488055,5268.094458782343,1250976.6,586,financial_services,ChannelId_3,0
CustomerId_2730,10000.0,,10000.0,1,financial_services,ChannelId_3,1
CustomerId_2731,1000000.0,0.0,2000000.0,2,financial_services,ChannelId_3,1
CustomerId_2732,1000.0,,1000.0,1,financial_services,ChannelId_3,1
CustomerId_2733,4444.444444444444,6559.556218051475,40000.0,9,financial_services,ChannelId_3,0
CustomerId_2734,5000.0,9695.359714832657,20000.0,4,financial_services,ChannelId_2,1
CustomerId_2735,730.0,798.1619509848862,12410.0,17,financial_services,ChannelId_3,0
CustomerId_2736,7218.75,11496.457140602677,57750.0,8,financial_services,ChannelId_3,0
CustomerId_2737,3571.4285714285716,7303.4689936125105,50000.0,14,airtime,ChannelId_3,0
CustomerId_2738,2949.090909090909,2778.3103962676055,64880.0,22,financial_services,ChannelId_3,0
CustomerId_2739,5952.360655737705,38432.43594935264,363094.0,61,airtime,ChannelId_3,0
CustomerId_2740,975.0,1844.5866745696717,3900.0,4,financial_services,ChannelId_2,1
CustomerId_2741,1000.0,,1000.0,1,financial_services,ChannelId_3,1
CustomerId_2742,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_2743,2199.2746987951805,4075.5929180751405,182539.8,83,airtime,ChannelId_3,0
CustomerId_2745,3300.4347826086955,4901.057843383377,75910.0,23,airtime,ChannelId_3,1
CustomerId_2746,3109.375,5769.639467361313,49750.0,16,financial_services,ChannelId_3,0
CustomerId_2747,8818.285714285714,8442.358651727349,123456.0,14,airtime,ChannelId_3,1
CustomerId_2749,2860.5263157894738,7997.805974268617,54350.0,19,financial_services,ChannelId_3,0
CustomerId_2750,2061.3225806451615,3218.2743138427127,63901.0,31,airtime,ChannelId_3,0
CustomerId_2751,290.0,20916.218587498075,580.0,2,airtime,ChannelId_3,1
CustomerId_2753,4810.362068965517,10969.594479380028,279001.0,58,airtime,ChannelId_3,1
CustomerId_2754,500.0,,500.0,1,financial_services,ChannelId_3,1
CustomerId_2756,4615.384615384615,6357.914510519697,60000.0,13,financial_services,ChannelId_3,0
CustomerId_2757,4333.333333333333,6442.049363362563,39000.0,9,financial_services,ChannelId_3,1
CustomerId_2758,6250.0,6943.650748294136,50000.0,8,financial_services,ChannelId_3,0
CustomerId_2759,4000.0,6000.0,24000.0,6,airtime,ChannelId_3,0
CustomerId_2760,3166.6666666666665,7626.707459098367,19000.0,6,airtime,ChannelId_2,1
CustomerId_2761,5714.285714285715,8562.793269221707,40000.0,7,financial_services,ChannelId_3,0
CustomerId_2762,1264.5833333333333,1681.3812751497628,15175.0,12,airtime,ChannelId_3,1
CustomerId_2767,500.0,,500.0,1,airtime,ChannelId_3,1
CustomerId_2769,666.6666666666666,3785.9388972001825,2000.0,3,financial_services,ChannelId_2,1
CustomerId_2771,1000.0,,1000.0,1,financial_services,ChannelId_3,0
CustomerId_2772,1103.8059701492537,1950.836279408071,73955.0,67,financial_services,ChannelId_3,0
CustomerId_2773,1009.4444444444445,3722.060144321786,27255.0,27,financial_services,ChannelId_3,0
CustomerId_2774,2912.8165938864627,11458.17239382292,667035.0,229,financial_services,ChannelId_3,0
CustomerId_2775,6378.571428571428,12155.148820855418,133950.0,21,financial_services,ChannelId_3,0
CustomerId_2776,15933.333333333334,33274.758057866085,239000.0,15,data_bundles,ChannelId_3,1
CustomerId_2777,3333.3333333333335,7814.516406449389,20000.0,6,airtime,ChannelId_2,0
CustomerId_2778,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_2782,3659.574468085106,5203.907063738706,172000.0,47,financial_services,ChannelId_3,0
CustomerId_2783,1660.0,2117.2978061670965,16600.0,10,airtime,ChannelId_3,1
CustomerId_2785,3166.6666666666665,7626.707459098367,19000.0,6,airtime,ChannelId_2,1
CustomerId_2786,1236.3333333333333,2735.280729041659,7418.0,6,financial_services,ChannelId_2,1
CustomerId_2787,696.969696969697,856.1760363984912,23000.0,33,airtime,ChannelId_3,0
CustomerId_2788,20000.0,,20000.0,1,financial_services,ChannelId_3,1
CustomerId_2790,245.0,959.218431849597,980.0,4,financial_services,ChannelId_2,1
CustomerId_2791,2000.0,,2000.0,1,financial_services,ChannelId_3,0
CustomerId_2793,1873.7724719101125,5394.189650211032,166765.75,89,financial_services,ChannelId_3,0
CustomerId_2794,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_2796,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_2797,9494.708333333334,21173.855122233144,227873.0,24,financial_services,ChannelId_3,0
CustomerId_2798,714.8913043478261,953.5152735072438,32885.0,46,airtime,ChannelId_3,0
CustomerId_2799,475.0,742.4621202458749,950.0,2,airtime,ChannelId_2,1
CustomerId_2800,4444.444444444444,6463.573143221772,40000.0,9,financial_services,ChannelId_3,0
CustomerId_2801,3800.0,6685.805860178712,19000.0,5,financial_services,ChannelId_3,1
CustomerId_2802,2221.734693877551,2105.527584077902,108865.0,49,financial_services,ChannelId_3,0
CustomerId_2803,440.0,1016.021653312566,3960.0,9,financial_services,ChannelId_3,0
CustomerId_2804,10000.0,,10000.0,1,airtime,ChannelId_3,0
CustomerId_2806,47.0,755.27213638529,188.0,4,data_bundles,ChannelId_2,1
CustomerId_2807,4652.206896551724,7058.913703251424,134914.0,29,financial_services,ChannelId_3,1
CustomerId_2808,1014.5833333333334,1546.273318091735,12175.0,12,airtime,ChannelId_2,0
CustomerId_2809,1736.205633802817,3295.085725652123,123270.6,71,financial_services,ChannelId_3,0
CustomerId_2810,64000.0,67026.11431375088,320000.0,5,ticket,ChannelId_3,1
CustomerId_2811,4000.0,,4000.0,1,airtime,ChannelId_3,1
CustomerId_2812,12500.0,3535.5339059327375,25000.0,2,airtime,ChannelId_3,0
CustomerId_2815,602.109375,682.0305843625727,38535.0,64,financial_services,ChannelId_3,0
CustomerId_2816,1045.9262222222221,1879.224143234298,235333.4,225,airtime,ChannelId_3,0
CustomerId_2818,1850.718085106383,2467.007903843521,173967.5,94,financial_services,ChannelId_3,0
CustomerId_2822,9766.666666666666,13282.462479668802,146500.0,15,financial_services,ChannelId_3,0
CustomerId_2824,3166.6666666666665,7626.707459098367,19000.0,6,airtime,ChannelId_2,1
CustomerId_2825,2225.0,3225.2906845740276,8900.0,4,financial_services,ChannelId_2,0
CustomerId_2826,14000.0,,14000.0,1,airtime,ChannelId_3,1
CustomerId_2827,10000.0,,10000.0,1,financial_services,ChannelId_3,0
CustomerId_2828,3611.1111111111113,8297.263112822126,65000.0,18,airtime,ChannelId_2,0
CustomerId_2829,2285.714285714286,5154.748157905347,16000.0,7,financial_services,ChannelId_3,1
CustomerId_2831,3090.909090909091,4013.590548487612,34000.0,11,financial_services,ChannelId_3,1
CustomerId_2832,37500.0,60104.07640085654,75000.0,2,financial_services,ChannelId_2,1
CustomerId_2833,4689.0,7510.888229763508,9378.0,2,financial_services,ChannelId_2,1
CustomerId_2835,40305.555555555555,96573.14081968018,362750.0,9,financial_services,ChannelId_3,0
CustomerId_2836,3947.3684210526317,5183.158455898041,75000.0,19,financial_services,ChannelId_3,0
CustomerId_2838,864.3046808510638,930.3341990845597,40622.32,47,airtime,ChannelId_3,0
CustomerId_2839,725.0,1517.3990905493517,2900.0,4,airtime,ChannelId_2,0
CustomerId_2840,2000.0,,2000.0,1,airtime,ChannelId_3,1
CustomerId_2841,500.0,,500.0,1,airtime,ChannelId_3,0
CustomerId_2843,1665.8333333333333,3054.866336410373,19990.0,12,airtime,ChannelId_3,0
CustomerId_2844,5270.869565217391,6729.4535189740045,121230.0,23,airtime,ChannelId_3,0
CustomerId_2845,5406.383458646616,8630.842784018925,719049.0,133,financial_services,ChannelId_3,0
CustomerId_2846,1782.1301369863013,2887.584885783055,260191.0,146,financial_services,ChannelId_3,0
CustomerId_2847,12125.0,19262.98263509574,48500.0,4,financial_services,ChannelId_2,1
CustomerId_2849,19685.5,22636.351181632206,236226.0,12,financial_services,ChannelId_3,0
CustomerId_2850,1913.5,3762.5585140205553,15308.0,8,financial_services,ChannelId_2,1
CustomerId_2851,800.0,,800.0,1,financial_services,ChannelId_3,1
CustomerId_2852,5089.322314049587,8649.406124329073,615808.0,121,airtime,ChannelId_3,0
CustomerId_2853,950.0,1150.2173707608488,5700.0,6,airtime,ChannelId_2,1
CustomerId_2854,857.6086956521739,1478.561854675944,19725.0,23,financial_services,ChannelId_3,0
CustomerId_2855,6000.0,5696.002496878354,60000.0,10,financial_services,ChannelId_3,0
CustomerId_2857,717.6086956521739,1113.5986406094207,33010.0,46,airtime,ChannelId_3,0
CustomerId_2858,3220.689655172414,5493.966125951583,93400.0,29,airtime,ChannelId_3,0
CustomerId_2859,1340.9844897959183,4060.611508002818,197124.72,147,airtime,ChannelId_3,0
CustomerId_2860,1000.0,0.0,2000.0,2,airtime,ChannelId_3,1
CustomerId_2862,5361.125,4808.466864119304,85778.0,16,financial_services,ChannelId_3,0
CustomerId_2864,3333.3333333333335,5988.878581726855,20000.0,6,airtime,ChannelId_3,0
CustomerId_2865,1000.0,,1000.0,1,financial_services,ChannelId_3,1
CustomerId_2866,1984.1025641025642,2259.0711504704736,77380.0,39,airtime,ChannelId_3,0
CustomerId_2868,507.5,10.606601717798213,1015.0,2,financial_services,ChannelId_3,1
CustomerId_2869,1000.0,,1000.0,1,airtime,ChannelId_3,0
CustomerId_2870,2450.0,3606.2445840513924,4900.0,2,airtime,ChannelId_2,0
CustomerId_2871,1148.125,1229.1526552873734,18370.0,16,financial_services,ChannelId_3,0
CustomerId_2872,3166.6666666666665,7626.707459098367,19000.0,6,airtime,ChannelId_2,1
CustomerId_2874,1000.0,,1000.0,1,airtime,ChannelId_3,0
CustomerId_2875,10000.0,,10000.0,1,financial_services,ChannelId_3,0
CustomerId_2876,4268.270676691729,50183.180157554234,1703040.0,399,airtime,ChannelId_3,0
CustomerId_2877,229352.9411764706,523017.3205994796,3899000.0,17,financial_services,ChannelId_3,0
CustomerId_2878,4444.444444444444,6463.573143221772,40000.0,9,financial_services,ChannelId_3,0
CustomerId_2879,670.0,821.9477770200175,18760.0,28,airtime,ChannelId_3,0
CustomerId_2880,10000.0,,10000.0,1,financial_services,ChannelId_3,1
CustomerId_2881,1237.5,2637.9837629017607,4950.0,4,financial_services,ChannelId_2,0
CustomerId_2883,3974.995121951219,8800.560941267528,325949.6,82,airtime,ChannelId_3,0
CustomerId_2884,452.02777777777777,405.58538798191984,4068.25,9,financial_services,ChannelId_3,0
CustomerId_2885,31833.333333333332,50424.03527419571,95500.0,3,financial_services,ChannelId_3,0
CustomerId_2886,4277.777777777777,5431.991895033757,77000.0,18,financial_services,ChannelId_3,0
CustomerId_2887,1760.0,4109.282175757708,8800.0,5,financial_services,ChannelId_2,0
CustomerId_2888,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_2889,45581.75471698113,34941.36040068014,2415833.0,53,financial_services,ChannelId_3,1
CustomerId_2890,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_2892,5000.0,,5000.0,1,financial_services,ChannelId_3,0
CustomerId_2893,15452.5,29798.454553046875,46357.5,3,financial_services,ChannelId_2,0
CustomerId_2894,27928.571428571428,21003.531885098557,391000.0,14,airtime,ChannelId_3,1
CustomerId_2895,2366.1111111111113,6166.116208973368,63885.0,27,airtime,ChannelId_3,0
